CMDLINE python do_LUVex_survey.py
MEM 1511.839844 1648157711.9988
MEM 1511.839844 1648157712.1157
MEM 1511.839844 1648157712.2326
MEM 1511.839844 1648157712.3494
MEM 1511.839844 1648157712.4662
MEM 1511.839844 1648157712.5831
MEM 1511.839844 1648157712.6999
MEM 1511.839844 1648157712.8173
MEM 1511.839844 1648157712.9344
MEM 1511.839844 1648157713.0517
MEM 1511.839844 1648157713.1688
MEM 1511.839844 1648157713.2856
MEM 1511.839844 1648157713.4024
MEM 1511.839844 1648157713.5194
MEM 1511.839844 1648157713.6362
MEM 1511.839844 1648157713.7531
MEM 1511.839844 1648157713.8700
MEM 1511.839844 1648157713.9872
MEM 1511.839844 1648157714.1065
MEM 1511.839844 1648157714.2236
MEM 1511.839844 1648157714.3402
MEM 1511.839844 1648157714.4569
MEM 1511.839844 1648157714.5744
MEM 1511.843750 1648157714.6912
MEM 1511.843750 1648157714.8081
MEM 1511.843750 1648157714.9249
MEM 1511.843750 1648157715.0423
MEM 1511.843750 1648157715.1593
MEM 1511.843750 1648157715.2761
MEM 1511.843750 1648157715.3929
MEM 1511.843750 1648157715.5099
MEM 1511.843750 1648157715.6268
MEM 1511.843750 1648157715.7436
MEM 1511.843750 1648157715.8606
MEM 1511.843750 1648157715.9791
MEM 1511.843750 1648157716.0963
MEM 1511.843750 1648157716.2119
MEM 1511.843750 1648157716.3265
MEM 1511.843750 1648157716.4414
MEM 1511.843750 1648157716.5574
MEM 1511.843750 1648157716.6744
MEM 1511.843750 1648157716.7912
MEM 1511.843750 1648157716.9080
MEM 1511.843750 1648157717.0264
MEM 1511.843750 1648157717.1434
MEM 1511.843750 1648157717.2602
MEM 1511.843750 1648157717.3771
MEM 1511.843750 1648157717.4941
MEM 1511.843750 1648157717.6114
MEM 1511.843750 1648157717.7283
MEM 1511.851562 1648157717.8450
MEM 1511.851562 1648157717.9621
MEM 1511.851562 1648157718.0790
MEM 1511.851562 1648157718.1958
MEM 1511.851562 1648157718.3127
MEM 1511.851562 1648157718.4299
MEM 1511.851562 1648157718.5468
MEM 1511.851562 1648157718.6637
MEM 1511.851562 1648157718.7804
MEM 1511.851562 1648157718.8974
MEM 1511.851562 1648157719.0143
MEM 1511.851562 1648157719.1311
MEM 1511.851562 1648157719.2479
MEM 1511.851562 1648157719.3653
MEM 1511.851562 1648157719.4826
MEM 1511.851562 1648157719.5997
MEM 1511.851562 1648157719.7166
MEM 1511.851562 1648157719.8337
MEM 1511.851562 1648157719.9506
MEM 1511.851562 1648157720.0674
MEM 1511.851562 1648157720.1845
MEM 1511.851562 1648157720.3014
MEM 1511.851562 1648157720.4182
MEM 1511.851562 1648157720.5351
MEM 1511.851562 1648157720.6534
MEM 1511.851562 1648157720.7703
MEM 1511.851562 1648157720.8874
MEM 1511.851562 1648157721.0042
MEM 1511.851562 1648157721.1214
MEM 1511.851562 1648157721.2383
MEM 1511.851562 1648157721.3551
MEM 1511.851562 1648157721.4719
MEM 1511.851562 1648157721.5886
MEM 1511.851562 1648157721.7055
MEM 1511.851562 1648157721.8223
MEM 1511.851562 1648157721.9393
MEM 1511.851562 1648157722.0566
MEM 1511.851562 1648157722.1737
MEM 1511.851562 1648157722.2905
MEM 1511.851562 1648157722.4073
MEM 1511.851562 1648157722.5242
MEM 1511.851562 1648157722.6409
MEM 1511.851562 1648157722.7577
MEM 1511.851562 1648157722.8746
MEM 1511.851562 1648157722.9919
MEM 1511.851562 1648157723.1090
MEM 1511.851562 1648157723.2257
MEM 1511.851562 1648157723.3426
MEM 1511.851562 1648157723.4596
MEM 1511.851562 1648157723.5765
MEM 1511.851562 1648157723.6934
MEM 1511.851562 1648157723.8102
MEM 1511.851562 1648157723.9275
MEM 1511.855469 1648157724.0445
MEM 1511.855469 1648157724.1615
MEM 1511.855469 1648157724.2782
MEM 1511.855469 1648157724.3952
MEM 1511.855469 1648157724.5122
MEM 1511.855469 1648157724.6290
MEM 1511.855469 1648157724.7459
MEM 1511.855469 1648157724.8630
MEM 1511.855469 1648157724.9802
MEM 1511.855469 1648157725.0970
MEM 1511.855469 1648157725.2138
MEM 1511.855469 1648157725.3307
MEM 1511.855469 1648157725.4477
MEM 1511.855469 1648157725.5645
MEM 1511.855469 1648157725.6812
MEM 1511.855469 1648157725.7985
MEM 1511.859375 1648157725.9156
MEM 1511.859375 1648157726.0324
MEM 1511.859375 1648157726.1493
MEM 1511.859375 1648157726.2666
MEM 1511.859375 1648157726.3835
MEM 1511.859375 1648157726.5004
MEM 1511.859375 1648157726.6174
MEM 1511.859375 1648157726.7343
MEM 1511.859375 1648157726.8511
MEM 1511.859375 1648157726.9680
MEM 1511.859375 1648157727.0849
MEM 1511.859375 1648157727.2018
MEM 1511.859375 1648157727.3186
MEM 1511.859375 1648157727.4356
MEM 1511.859375 1648157727.5525
MEM 1511.859375 1648157727.6696
MEM 1511.859375 1648157727.7864
MEM 1511.859375 1648157727.9033
MEM 1511.859375 1648157728.0204
MEM 1511.859375 1648157728.1372
MEM 1511.859375 1648157728.2540
MEM 1511.859375 1648157728.3710
MEM 1511.859375 1648157728.4884
MEM 1511.859375 1648157728.6055
MEM 1511.859375 1648157728.7226
MEM 1511.859375 1648157728.8394
MEM 1511.859375 1648157728.9562
MEM 1511.859375 1648157729.0729
MEM 1511.859375 1648157729.1899
MEM 1511.859375 1648157729.3070
MEM 1511.859375 1648157729.4245
MEM 1511.859375 1648157729.5416
MEM 1511.859375 1648157729.6584
MEM 1511.859375 1648157729.7753
MEM 1511.859375 1648157729.8937
MEM 1511.859375 1648157730.0107
MEM 1511.859375 1648157730.1274
MEM 1511.859375 1648157730.2443
MEM 1511.859375 1648157730.3616
MEM 1511.859375 1648157730.4791
MEM 1511.859375 1648157730.5958
MEM 1511.859375 1648157730.7128
MEM 1511.859375 1648157730.8295
MEM 1511.859375 1648157730.9464
MEM 1511.859375 1648157731.0634
MEM 1511.859375 1648157731.1804
MEM 1511.859375 1648157731.2979
MEM 1511.859375 1648157731.4149
MEM 1511.863281 1648157731.5325
MEM 1511.863281 1648157731.6492
MEM 1511.863281 1648157731.7661
MEM 1511.863281 1648157731.8830
MEM 1511.863281 1648157732.0008
MEM 1511.863281 1648157732.1175
MEM 1511.863281 1648157732.2345
MEM 1511.863281 1648157732.3512
MEM 1511.863281 1648157732.4680
MEM 1511.863281 1648157732.5846
MEM 1511.863281 1648157732.7015
MEM 1511.863281 1648157732.8184
MEM 1511.863281 1648157732.9353
MEM 1511.863281 1648157733.0521
MEM 1511.863281 1648157733.1692
MEM 1511.863281 1648157733.2863
MEM 1511.867188 1648157733.4033
MEM 1511.867188 1648157733.5208
MEM 1511.867188 1648157733.6377
MEM 1511.867188 1648157733.7547
MEM 1511.867188 1648157733.8716
MEM 1511.867188 1648157733.9883
MEM 1511.867188 1648157734.1054
MEM 1511.867188 1648157734.2224
MEM 1511.867188 1648157734.3393
MEM 1511.867188 1648157734.4561
MEM 1511.867188 1648157734.5726
MEM 1511.867188 1648157734.6894
MEM 1511.867188 1648157734.8063
MEM 1511.867188 1648157734.9230
MEM 1511.867188 1648157735.0403
MEM 1511.867188 1648157735.1574
MEM 1511.867188 1648157735.2743
MEM 1511.867188 1648157735.3910
MEM 1511.867188 1648157735.5077
MEM 1511.867188 1648157735.6246
MEM 1511.867188 1648157735.7415
MEM 1511.867188 1648157735.8583
MEM 1511.867188 1648157735.9755
MEM 1511.867188 1648157736.0925
MEM 1511.867188 1648157736.2094
MEM 1511.867188 1648157736.3265
MEM 1511.867188 1648157736.4431
MEM 1511.867188 1648157736.5599
MEM 1511.867188 1648157736.6769
MEM 1511.867188 1648157736.7937
MEM 1511.867188 1648157736.9109
MEM 1511.867188 1648157737.0293
MEM 1511.867188 1648157737.1463
MEM 1511.871094 1648157737.2631
MEM 1511.871094 1648157737.3799
MEM 1511.871094 1648157737.4967
MEM 1511.871094 1648157737.6136
MEM 1511.871094 1648157737.7304
MEM 1511.871094 1648157737.8474
MEM 1511.875000 1648157737.9643
MEM 1511.875000 1648157738.0810
MEM 1511.875000 1648157738.1979
MEM 1511.875000 1648157738.3147
MEM 1511.875000 1648157738.4314
MEM 1511.875000 1648157738.5485
MEM 1511.875000 1648157738.6654
MEM 1511.875000 1648157738.7823
MEM 1511.875000 1648157738.8990
MEM 1511.875000 1648157739.0158
MEM 1511.875000 1648157739.1326
MEM 1511.875000 1648157739.2495
MEM 1511.875000 1648157739.3662
MEM 1511.875000 1648157739.4834
MEM 1511.875000 1648157739.6002
MEM 1511.875000 1648157739.7171
MEM 1511.875000 1648157739.8339
MEM 1511.875000 1648157739.9509
MEM 1511.875000 1648157740.0677
MEM 1511.875000 1648157740.1846
MEM 1511.875000 1648157740.3014
MEM 1511.875000 1648157740.4185
MEM 1511.875000 1648157740.5355
MEM 1511.875000 1648157740.6527
MEM 1511.875000 1648157740.7696
MEM 1511.875000 1648157740.8864
MEM 1511.875000 1648157741.0034
MEM 1511.875000 1648157741.1202
MEM 1511.875000 1648157741.2370
MEM 1511.875000 1648157741.3537
MEM 1511.875000 1648157741.4710
MEM 1511.875000 1648157741.5881
MEM 1511.875000 1648157741.7049
MEM 1511.875000 1648157741.8218
MEM 1511.875000 1648157741.9384
MEM 1511.875000 1648157742.0553
MEM 1511.875000 1648157742.1721
MEM 1511.875000 1648157742.2888
MEM 1511.875000 1648157742.4059
MEM 1511.875000 1648157742.5230
MEM 1511.875000 1648157742.6398
MEM 1511.875000 1648157742.7566
MEM 1511.875000 1648157742.8735
MEM 1511.875000 1648157742.9903
MEM 1511.875000 1648157743.1070
MEM 1511.875000 1648157743.2239
MEM 1511.875000 1648157743.3410
MEM 1511.875000 1648157743.4589
MEM 1511.875000 1648157743.5761
MEM 1511.875000 1648157743.6929
MEM 1511.875000 1648157743.8096
MEM 1511.875000 1648157743.9281
MEM 1511.875000 1648157744.0449
MEM 1511.875000 1648157744.1616
MEM 1511.875000 1648157744.2784
MEM 1511.875000 1648157744.3955
MEM 1511.875000 1648157744.5124
MEM 1511.875000 1648157744.6296
MEM 1511.875000 1648157744.7466
MEM 1511.875000 1648157744.8634
MEM 1511.875000 1648157744.9813
MEM 1511.875000 1648157745.0981
MEM 1511.875000 1648157745.2149
MEM 1511.875000 1648157745.3318
MEM 1511.875000 1648157745.4490
MEM 1511.875000 1648157745.5658
MEM 1511.875000 1648157745.6827
MEM 1511.875000 1648157745.7994
MEM 1511.875000 1648157745.9163
MEM 1511.875000 1648157746.0331
MEM 1511.875000 1648157746.1499
MEM 1511.875000 1648157746.2668
MEM 1511.875000 1648157746.3837
MEM 1511.875000 1648157746.5005
MEM 1511.875000 1648157746.6173
MEM 1511.875000 1648157746.7337
MEM 1511.875000 1648157746.8506
MEM 1511.875000 1648157746.9674
MEM 1511.875000 1648157747.0842
MEM 1511.875000 1648157747.1991
MEM 1477.781250 1648157747.3139
MEM 1477.781250 1648157747.4248
MEM 1477.824219 1648157747.5459
MEM 1477.824219 1648157747.6663
MEM 1477.867188 1648157747.7866
MEM 1477.996094 1648157747.9076
MEM 1477.996094 1648157748.0283
MEM 1478.082031 1648157748.1452
MEM 1478.082031 1648157748.2598
MEM 1478.101562 1648157748.3751
MEM 1478.101562 1648157748.4911
MEM 1478.140625 1648157748.6061
MEM 1478.140625 1648157748.7200
MEM 1478.140625 1648157748.8402
MEM 1478.179688 1648157748.9606
MEM 1478.179688 1648157749.0807
MEM 1478.222656 1648157749.2015
MEM 1516.742188 1648157749.3222
MEM 1520.742188 1648157749.4429
MEM 1522.742188 1648157749.5632
MEM 1524.785156 1648157749.6779
MEM 1524.828125 1648157749.7925
MEM 1524.828125 1648157749.9072
MEM 1524.828125 1648157750.0229
MEM 1524.828125 1648157750.1393
MEM 1524.828125 1648157750.2558
MEM 1524.828125 1648157750.3730
MEM 1524.828125 1648157750.4901
MEM 1524.828125 1648157750.6071
MEM 1524.828125 1648157750.7242
MEM 1524.828125 1648157750.8410
MEM 1524.828125 1648157750.9581
MEM 1524.828125 1648157751.0748
MEM 1524.828125 1648157751.1917
MEM 1524.828125 1648157751.3089
MEM 1524.828125 1648157751.4254
MEM 1524.828125 1648157751.5428
MEM 1524.828125 1648157751.6596
MEM 1524.828125 1648157751.7769
MEM 1524.828125 1648157751.8948
MEM 1524.828125 1648157752.0116
MEM 1524.828125 1648157752.1284
MEM 1524.828125 1648157752.2451
MEM 1524.828125 1648157752.3621
MEM 1524.828125 1648157752.4788
MEM 1524.828125 1648157752.5959
MEM 1524.828125 1648157752.7128
MEM 1524.828125 1648157752.8296
MEM 1524.828125 1648157752.9478
MEM 1524.828125 1648157753.0647
MEM 1524.828125 1648157753.1816
MEM 1524.828125 1648157753.2984
MEM 1524.828125 1648157753.4152
MEM 1524.828125 1648157753.5324
MEM 1524.828125 1648157753.6493
MEM 1524.828125 1648157753.7662
MEM 1524.828125 1648157753.8829
MEM 1524.828125 1648157753.9997
MEM 1524.828125 1648157754.1166
MEM 1524.828125 1648157754.2334
MEM 1524.828125 1648157754.3503
MEM 1524.828125 1648157754.4671
MEM 1524.828125 1648157754.5841
MEM 1524.828125 1648157754.7013
MEM 1524.828125 1648157754.8183
MEM 1524.828125 1648157754.9354
MEM 1524.828125 1648157755.0523
MEM 1524.828125 1648157755.1691
MEM 1524.828125 1648157755.2860
MEM 1524.828125 1648157755.4028
MEM 1524.828125 1648157755.5198
MEM 1524.828125 1648157755.6367
MEM 1524.828125 1648157755.7535
MEM 1524.828125 1648157755.8710
MEM 1524.828125 1648157755.9879
MEM 1524.828125 1648157756.1060
MEM 1524.828125 1648157756.2228
MEM 1524.828125 1648157756.3396
MEM 1524.828125 1648157756.4564
MEM 1524.828125 1648157756.5735
MEM 1524.828125 1648157756.6904
MEM 1524.828125 1648157756.8072
MEM 1524.828125 1648157756.9239
MEM 1524.828125 1648157757.0407
MEM 1524.828125 1648157757.1578
MEM 1524.828125 1648157757.2747
MEM 1524.828125 1648157757.3916
MEM 1524.828125 1648157757.5082
MEM 1524.828125 1648157757.6250
MEM 1524.828125 1648157757.7418
MEM 1524.828125 1648157757.8587
MEM 1524.828125 1648157757.9755
MEM 1524.828125 1648157758.0925
MEM 1524.828125 1648157758.2094
MEM 1524.828125 1648157758.3263
MEM 1524.828125 1648157758.4431
MEM 1524.828125 1648157758.5598
MEM 1524.828125 1648157758.6769
MEM 1524.828125 1648157758.7939
MEM 1524.828125 1648157758.9117
MEM 1524.828125 1648157759.0285
MEM 1524.828125 1648157759.1464
MEM 1524.828125 1648157759.2634
MEM 1524.828125 1648157759.3802
MEM 1524.828125 1648157759.4972
MEM 1524.828125 1648157759.6139
MEM 1524.828125 1648157759.7306
MEM 1524.828125 1648157759.8490
MEM 1524.828125 1648157759.9664
MEM 1524.828125 1648157760.0834
MEM 1524.828125 1648157760.2001
MEM 1524.828125 1648157760.3171
MEM 1524.828125 1648157760.4342
MEM 1524.828125 1648157760.5524
MEM 1524.828125 1648157760.6695
MEM 1524.828125 1648157760.7864
MEM 1524.828125 1648157760.9032
MEM 1524.828125 1648157761.0201
MEM 1524.828125 1648157761.1369
MEM 1524.828125 1648157761.2538
MEM 1524.828125 1648157761.3707
MEM 1524.828125 1648157761.4874
MEM 1524.828125 1648157761.6045
MEM 1524.828125 1648157761.7215
MEM 1524.828125 1648157761.8384
MEM 1524.828125 1648157761.9552
MEM 1524.828125 1648157762.0721
MEM 1524.828125 1648157762.1886
MEM 1524.828125 1648157762.3055
MEM 1524.828125 1648157762.4224
MEM 1524.828125 1648157762.5392
MEM 1524.828125 1648157762.6558
MEM 1524.828125 1648157762.7728
MEM 1524.828125 1648157762.8896
MEM 1524.828125 1648157763.0065
MEM 1524.828125 1648157763.1233
MEM 1524.828125 1648157763.2402
MEM 1524.828125 1648157763.3570
MEM 1524.828125 1648157763.4739
MEM 1524.828125 1648157763.5907
MEM 1524.828125 1648157763.7079
MEM 1524.828125 1648157763.8247
MEM 1524.828125 1648157763.9417
MEM 1524.828125 1648157764.0589
MEM 1524.828125 1648157764.1758
MEM 1524.828125 1648157764.2925
MEM 1524.828125 1648157764.4093
MEM 1524.828125 1648157764.5261
MEM 1524.828125 1648157764.6443
MEM 1524.828125 1648157764.7620
MEM 1524.828125 1648157764.8787
MEM 1524.828125 1648157764.9957
MEM 1524.828125 1648157765.1130
MEM 1524.828125 1648157765.2300
MEM 1524.828125 1648157765.3468
MEM 1524.828125 1648157765.4637
MEM 1524.828125 1648157765.5802
MEM 1524.828125 1648157765.6971
MEM 1524.828125 1648157765.8139
MEM 1524.828125 1648157765.9307
MEM 1524.828125 1648157766.0477
MEM 1524.828125 1648157766.1644
MEM 1524.828125 1648157766.2814
MEM 1524.828125 1648157766.3983
MEM 1524.828125 1648157766.5151
MEM 1524.828125 1648157766.6322
MEM 1524.828125 1648157766.7491
MEM 1524.828125 1648157766.8659
MEM 1524.828125 1648157766.9827
MEM 1524.828125 1648157767.0995
MEM 1524.828125 1648157767.2163
MEM 1524.828125 1648157767.3333
MEM 1524.828125 1648157767.4502
MEM 1524.828125 1648157767.5672
MEM 1524.828125 1648157767.6843
MEM 1524.828125 1648157767.8018
MEM 1524.828125 1648157767.9186
MEM 1524.828125 1648157768.0355
MEM 1524.828125 1648157768.1524
MEM 1524.828125 1648157768.2696
MEM 1524.828125 1648157768.3873
MEM 1524.828125 1648157768.5040
MEM 1524.828125 1648157768.6210
MEM 1524.828125 1648157768.7380
MEM 1524.828125 1648157768.8550
MEM 1524.828125 1648157768.9719
MEM 1524.828125 1648157769.0887
MEM 1524.828125 1648157769.2055
MEM 1524.828125 1648157769.3224
MEM 1524.828125 1648157769.4393
MEM 1524.828125 1648157769.5560
MEM 1524.828125 1648157769.6727
MEM 1524.828125 1648157769.7899
MEM 1524.828125 1648157769.9069
MEM 1524.828125 1648157770.0250
MEM 1524.828125 1648157770.1428
MEM 1524.828125 1648157770.2598
MEM 1524.828125 1648157770.3766
MEM 1524.828125 1648157770.4937
MEM 1524.828125 1648157770.6117
MEM 1524.828125 1648157770.7286
MEM 1524.828125 1648157770.8453
MEM 1524.828125 1648157770.9620
MEM 1524.828125 1648157771.0791
MEM 1524.828125 1648157771.1961
MEM 1524.828125 1648157771.3140
MEM 1524.828125 1648157771.4309
MEM 1524.828125 1648157771.5477
MEM 1524.828125 1648157771.6646
MEM 1524.828125 1648157771.7814
MEM 1524.828125 1648157771.8982
MEM 1524.828125 1648157772.0151
MEM 1524.828125 1648157772.1319
MEM 1524.828125 1648157772.2488
MEM 1524.828125 1648157772.3657
MEM 1524.828125 1648157772.4826
MEM 1524.828125 1648157772.5993
MEM 1524.828125 1648157772.7161
MEM 1524.828125 1648157772.8336
MEM 1524.828125 1648157772.9505
MEM 1524.828125 1648157773.0673
MEM 1524.828125 1648157773.1848
MEM 1524.828125 1648157773.3018
MEM 1524.828125 1648157773.4189
MEM 1524.828125 1648157773.5358
MEM 1524.828125 1648157773.6529
MEM 1524.828125 1648157773.7708
MEM 1524.828125 1648157773.8876
MEM 1524.828125 1648157774.0044
MEM 1524.828125 1648157774.1212
MEM 1524.828125 1648157774.2380
MEM 1524.828125 1648157774.3548
MEM 1524.828125 1648157774.4716
MEM 1524.828125 1648157774.5892
MEM 1524.828125 1648157774.7061
MEM 1524.828125 1648157774.8232
MEM 1524.828125 1648157774.9400
MEM 1524.828125 1648157775.0568
MEM 1524.828125 1648157775.1737
MEM 1524.828125 1648157775.2906
MEM 1524.828125 1648157775.4074
MEM 1524.828125 1648157775.5242
MEM 1524.828125 1648157775.6411
MEM 1524.828125 1648157775.7582
MEM 1524.828125 1648157775.8750
MEM 1524.828125 1648157775.9919
MEM 1524.828125 1648157776.1087
MEM 1524.828125 1648157776.2256
MEM 1524.828125 1648157776.3427
MEM 1524.828125 1648157776.4596
MEM 1524.828125 1648157776.5763
MEM 1524.828125 1648157776.6931
MEM 1524.828125 1648157776.8098
MEM 1524.828125 1648157776.9273
MEM 1524.828125 1648157777.0442
MEM 1524.828125 1648157777.1609
MEM 1524.828125 1648157777.2778
MEM 1524.828125 1648157777.3947
MEM 1524.828125 1648157777.5113
MEM 1524.828125 1648157777.6281
MEM 1524.828125 1648157777.7450
MEM 1524.828125 1648157777.8623
MEM 1524.828125 1648157777.9792
MEM 1524.828125 1648157778.0961
MEM 1524.828125 1648157778.2129
MEM 1524.828125 1648157778.3296
MEM 1524.828125 1648157778.4467
MEM 1524.828125 1648157778.5636
MEM 1524.828125 1648157778.6804
MEM 1524.828125 1648157778.7971
MEM 1524.828125 1648157778.9142
MEM 1524.828125 1648157779.0314
MEM 1524.828125 1648157779.1482
MEM 1524.828125 1648157779.2652
MEM 1524.828125 1648157779.3824
MEM 1524.828125 1648157779.4993
MEM 1524.828125 1648157779.6162
MEM 1524.828125 1648157779.7344
MEM 1524.828125 1648157779.8513
MEM 1524.828125 1648157779.9681
MEM 1524.828125 1648157780.0848
MEM 1524.828125 1648157780.2020
MEM 1524.828125 1648157780.3192
MEM 1524.828125 1648157780.4362
MEM 1524.828125 1648157780.5531
MEM 1524.828125 1648157780.6708
MEM 1524.828125 1648157780.7877
MEM 1524.828125 1648157780.9048
MEM 1524.828125 1648157781.0218
MEM 1524.828125 1648157781.1387
MEM 1524.828125 1648157781.2554
MEM 1524.828125 1648157781.3725
MEM 1524.828125 1648157781.4908
MEM 1524.828125 1648157781.6077
MEM 1524.828125 1648157781.7246
MEM 1524.828125 1648157781.8414
MEM 1524.828125 1648157781.9583
MEM 1524.828125 1648157782.0752
MEM 1524.828125 1648157782.1920
MEM 1524.828125 1648157782.3089
MEM 1524.828125 1648157782.4256
MEM 1524.828125 1648157782.5426
MEM 1524.828125 1648157782.6597
MEM 1524.828125 1648157782.7766
MEM 1524.828125 1648157782.8935
MEM 1524.828125 1648157783.0104
MEM 1524.828125 1648157783.1272
MEM 1524.828125 1648157783.2441
MEM 1524.828125 1648157783.3609
MEM 1524.828125 1648157783.4777
MEM 1524.828125 1648157783.5945
MEM 1524.828125 1648157783.7116
MEM 1524.828125 1648157783.8300
MEM 1524.828125 1648157783.9469
MEM 1524.828125 1648157784.0637
MEM 1524.828125 1648157784.1805
MEM 1524.828125 1648157784.2974
MEM 1524.828125 1648157784.4145
MEM 1524.828125 1648157784.5314
MEM 1524.828125 1648157784.6483
MEM 1524.828125 1648157784.7651
MEM 1524.828125 1648157784.8818
MEM 1524.828125 1648157784.9992
MEM 1524.828125 1648157785.1162
MEM 1524.828125 1648157785.2331
MEM 1524.828125 1648157785.3500
MEM 1524.828125 1648157785.4667
MEM 1524.828125 1648157785.5834
MEM 1524.828125 1648157785.7017
MEM 1524.828125 1648157785.8185
MEM 1524.828125 1648157785.9352
MEM 1524.828125 1648157786.0519
MEM 1524.828125 1648157786.1696
MEM 1524.828125 1648157786.2865
MEM 1524.828125 1648157786.4033
MEM 1524.828125 1648157786.5202
MEM 1524.828125 1648157786.6373
MEM 1524.828125 1648157786.7544
MEM 1524.828125 1648157786.8715
MEM 1524.828125 1648157786.9884
MEM 1524.828125 1648157787.1055
MEM 1524.828125 1648157787.2229
MEM 1524.828125 1648157787.3399
MEM 1524.828125 1648157787.4568
MEM 1524.828125 1648157787.5737
MEM 1524.828125 1648157787.6908
MEM 1524.828125 1648157787.8077
MEM 1524.828125 1648157787.9248
MEM 1524.828125 1648157788.0417
MEM 1524.828125 1648157788.1585
MEM 1524.828125 1648157788.2758
MEM 1524.828125 1648157788.3927
MEM 1524.828125 1648157788.5098
MEM 1524.828125 1648157788.6267
MEM 1524.828125 1648157788.7436
MEM 1524.828125 1648157788.8608
MEM 1524.828125 1648157788.9778
MEM 1524.828125 1648157789.0951
MEM 1524.828125 1648157789.2124
MEM 1524.828125 1648157789.3294
MEM 1524.828125 1648157789.4461
MEM 1524.828125 1648157789.5626
MEM 1524.828125 1648157789.6792
MEM 1524.828125 1648157789.7960
MEM 1524.828125 1648157789.9131
MEM 1524.828125 1648157790.0300
MEM 1524.828125 1648157790.1470
MEM 1524.828125 1648157790.2637
MEM 1524.828125 1648157790.3818
MEM 1524.828125 1648157790.4986
MEM 1524.828125 1648157790.6162
MEM 1524.828125 1648157790.7317
MEM 1524.828125 1648157790.8477
MEM 1524.828125 1648157790.9630
MEM 1524.828125 1648157791.0783
MEM 1524.828125 1648157791.1938
MEM 1524.828125 1648157791.3092
MEM 1524.828125 1648157791.4245
MEM 1524.828125 1648157791.5402
MEM 1524.828125 1648157791.6557
MEM 1524.828125 1648157791.7752
MEM 1524.828125 1648157791.8923
MEM 1524.828125 1648157792.0144
MEM 1524.828125 1648157792.1311
MEM 1524.828125 1648157792.2479
MEM 1524.828125 1648157792.3635
MEM 1524.828125 1648157792.4937
MEM 1524.828125 1648157792.6075
MEM 1524.828125 1648157792.7248
MEM 1524.828125 1648157792.8437
MEM 1524.828125 1648157792.9625
MEM 1524.828125 1648157793.0782
MEM 1524.828125 1648157793.1974
MEM 1524.828125 1648157793.3164
MEM 1524.828125 1648157793.4352
MEM 1524.828125 1648157793.5542
MEM 1524.828125 1648157793.6729
MEM 1524.828125 1648157793.7917
MEM 1524.828125 1648157793.9104
MEM 1524.828125 1648157794.0293
MEM 1524.828125 1648157794.1479
MEM 1524.828125 1648157794.2677
MEM 1524.828125 1648157794.3865
MEM 1524.828125 1648157794.5063
MEM 1524.828125 1648157794.6251
MEM 1524.828125 1648157794.7439
MEM 1524.828125 1648157794.8630
MEM 1524.828125 1648157794.9817
MEM 1524.828125 1648157795.1003
MEM 1524.828125 1648157795.2194
MEM 1524.828125 1648157795.3382
MEM 1524.828125 1648157795.4570
MEM 1524.828125 1648157795.5758
MEM 1524.828125 1648157795.6943
MEM 1524.828125 1648157795.8128
MEM 1524.828125 1648157795.9313
MEM 1524.828125 1648157796.0497
MEM 1524.828125 1648157796.1681
MEM 1524.828125 1648157796.2865
MEM 1524.828125 1648157796.4050
MEM 1524.828125 1648157796.5252
MEM 1524.828125 1648157796.6436
MEM 1524.828125 1648157796.7626
MEM 1524.828125 1648157796.8818
MEM 1524.828125 1648157797.0009
MEM 1524.828125 1648157797.1202
MEM 1524.828125 1648157797.2395
MEM 1524.828125 1648157797.3590
MEM 1524.828125 1648157797.4783
MEM 1524.828125 1648157797.5977
MEM 1524.828125 1648157797.7177
MEM 1524.828125 1648157797.8368
MEM 1524.828125 1648157797.9560
MEM 1524.828125 1648157798.0755
MEM 1524.828125 1648157798.1948
MEM 1524.828125 1648157798.3140
MEM 1524.828125 1648157798.4331
MEM 1524.828125 1648157798.5523
MEM 1524.828125 1648157798.6717
MEM 1524.828125 1648157798.7910
MEM 1524.828125 1648157798.9103
MEM 1524.828125 1648157799.0306
MEM 1524.828125 1648157799.1499
MEM 1524.828125 1648157799.2691
MEM 1524.828125 1648157799.3883
MEM 1524.828125 1648157799.5076
MEM 1524.828125 1648157799.6270
MEM 1524.828125 1648157799.7464
MEM 1524.828125 1648157799.8660
MEM 1524.828125 1648157799.9854
MEM 1524.828125 1648157800.1050
MEM 1524.828125 1648157800.2244
MEM 1524.828125 1648157800.3439
MEM 1524.828125 1648157800.4634
MEM 1524.828125 1648157800.5830
MEM 1524.828125 1648157800.7025
MEM 1524.828125 1648157800.8218
MEM 1524.828125 1648157800.9412
MEM 1524.828125 1648157801.0603
MEM 1524.828125 1648157801.1795
MEM 1524.828125 1648157801.2986
MEM 1524.828125 1648157801.4174
MEM 1524.828125 1648157801.5363
MEM 1524.828125 1648157801.6550
MEM 1524.828125 1648157801.7739
MEM 1524.828125 1648157801.8928
MEM 1524.828125 1648157802.0117
MEM 1524.828125 1648157802.1302
MEM 1524.828125 1648157802.2486
MEM 1524.828125 1648157802.3672
MEM 1524.828125 1648157802.4863
MEM 1524.828125 1648157802.6048
MEM 1524.828125 1648157802.7238
MEM 1524.828125 1648157802.8423
