CMDLINE /usr/bin/python aplc.py
MEM 2508.515625 1554342616.4030
MEM 2508.515625 1554342616.5098
MEM 2508.515625 1554342616.6559
MEM 2508.515625 1554342616.7630
MEM 2508.515625 1554342616.8709
MEM 2508.515625 1554342616.9787
MEM 2508.515625 1554342617.0865
MEM 2508.515625 1554342617.1943
MEM 2508.515625 1554342617.3022
MEM 2508.515625 1554342617.4100
MEM 2508.515625 1554342617.5180
MEM 2508.515625 1554342617.6257
MEM 2508.515625 1554342617.7337
MEM 2508.515625 1554342617.8414
MEM 2508.515625 1554342617.9493
MEM 2508.515625 1554342618.0571
MEM 2508.515625 1554342618.1651
MEM 2508.515625 1554342618.2729
MEM 2508.515625 1554342618.3810
MEM 2508.515625 1554342618.4892
MEM 2508.515625 1554342618.5960
MEM 2508.515625 1554342618.7029
MEM 2508.515625 1554342618.8096
MEM 2508.515625 1554342618.9163
MEM 2508.515625 1554342619.0234
MEM 2508.515625 1554342619.1303
MEM 2508.515625 1554342619.2374
MEM 2508.515625 1554342619.3444
MEM 2508.515625 1554342619.4515
MEM 2508.515625 1554342619.5584
MEM 2508.515625 1554342619.6654
MEM 2508.515625 1554342619.7724
MEM 2508.515625 1554342619.8794
MEM 2508.515625 1554342619.9864
MEM 2508.515625 1554342620.0935
MEM 2508.515625 1554342620.2005
MEM 2508.515625 1554342620.3076
MEM 2508.515625 1554342620.4146
MEM 2508.515625 1554342620.5217
MEM 2508.515625 1554342620.6287
MEM 2508.515625 1554342620.7353
MEM 2508.515625 1554342620.8423
MEM 2508.515625 1554342620.9495
MEM 2508.515625 1554342621.0564
MEM 2508.515625 1554342621.1635
MEM 2508.515625 1554342621.2705
MEM 2508.515625 1554342621.3776
MEM 2508.515625 1554342621.4846
MEM 2508.515625 1554342621.5917
MEM 2508.515625 1554342621.6986
MEM 2508.515625 1554342621.8056
MEM 2508.515625 1554342621.9124
MEM 2508.515625 1554342622.0192
MEM 2508.515625 1554342622.1660
MEM 2508.515625 1554342622.2730
MEM 2508.515625 1554342622.3800
MEM 2508.648438 1554342622.4871
MEM 2508.648438 1554342622.5942
MEM 2508.648438 1554342622.7011
MEM 2508.648438 1554342622.8094
MEM 2508.648438 1554342622.9197
MEM 2508.648438 1554342623.0276
MEM 2508.648438 1554342623.1356
MEM 2508.648438 1554342623.2435
MEM 2508.648438 1554342623.3517
MEM 2508.648438 1554342623.4593
MEM 2508.648438 1554342623.5674
MEM 2508.648438 1554342623.6752
MEM 2508.648438 1554342623.7834
MEM 2508.648438 1554342623.8909
MEM 2508.648438 1554342623.9991
MEM 2508.648438 1554342624.1066
MEM 2508.648438 1554342624.2148
MEM 2508.648438 1554342624.3225
MEM 2508.648438 1554342624.4307
MEM 2508.648438 1554342624.5386
MEM 2508.648438 1554342624.6467
MEM 2508.648438 1554342624.7542
MEM 2508.648438 1554342624.8623
MEM 2508.648438 1554342624.9700
MEM 2508.648438 1554342625.0785
MEM 2508.648438 1554342625.1863
MEM 2508.648438 1554342625.2931
MEM 2508.648438 1554342625.4014
MEM 2508.648438 1554342625.5091
MEM 2508.648438 1554342625.6173
MEM 2508.648438 1554342625.7249
MEM 2508.648438 1554342625.8330
MEM 2508.648438 1554342625.9406
MEM 2508.648438 1554342626.0487
MEM 2508.648438 1554342626.1563
MEM 2508.648438 1554342626.2638
MEM 2508.648438 1554342626.3708
MEM 2508.648438 1554342626.4776
MEM 2508.648438 1554342626.5844
MEM 2508.648438 1554342626.6924
MEM 2508.648438 1554342626.8002
MEM 2508.648438 1554342626.9081
MEM 2508.648438 1554342627.0159
MEM 2508.648438 1554342627.1226
MEM 2508.648438 1554342627.2309
MEM 2508.648438 1554342627.3377
MEM 2508.648438 1554342627.4446
MEM 2508.648438 1554342627.5513
MEM 2508.648438 1554342627.6581
MEM 2508.648438 1554342627.7651
MEM 2508.648438 1554342627.8721
MEM 2508.648438 1554342627.9791
MEM 2508.648438 1554342628.0860
MEM 2508.648438 1554342628.1928
MEM 2508.648438 1554342628.2998
MEM 2508.648438 1554342628.4067
MEM 2508.648438 1554342628.5137
MEM 2508.648438 1554342628.6208
MEM 2508.648438 1554342628.7279
MEM 2508.648438 1554342628.8350
MEM 2508.648438 1554342628.9420
MEM 2508.648438 1554342629.0491
MEM 2508.648438 1554342629.1561
MEM 2508.648438 1554342629.2631
MEM 2508.648438 1554342629.3699
MEM 2508.648438 1554342629.4772
MEM 2508.648438 1554342629.5850
MEM 2508.648438 1554342629.6929
MEM 2508.648438 1554342629.8008
MEM 2508.648438 1554342629.9087
MEM 2508.648438 1554342630.0165
MEM 2508.773438 1554342630.1245
MEM 2508.773438 1554342630.2323
MEM 2508.773438 1554342630.3395
MEM 2508.773438 1554342630.4477
MEM 2508.773438 1554342630.5553
MEM 2508.773438 1554342630.6629
MEM 2508.773438 1554342630.7708
MEM 2508.773438 1554342630.8791
MEM 2508.773438 1554342630.9858
MEM 2508.773438 1554342631.0931
MEM 2315.402344 1554342631.2007
MEM 2315.402344 1554342631.3060
MEM 2315.402344 1554342631.4128
MEM 2315.402344 1554342631.5196
MEM 2315.402344 1554342631.6263
MEM 2317.714844 1554342631.7316
MEM 2320.550781 1554342631.8368
MEM 2323.128906 1554342631.9421
MEM 2326.222656 1554342632.0474
MEM 2329.316406 1554342632.1526
MEM 2331.894531 1554342632.2579
MEM 2334.730469 1554342632.3632
MEM 2337.824219 1554342632.4684
MEM 2340.660156 1554342632.5737
MEM 2343.496094 1554342632.6790
MEM 2346.589844 1554342632.7842
MEM 2349.425781 1554342632.8895
MEM 2352.261719 1554342632.9948
MEM 2355.097656 1554342633.1000
MEM 2357.933594 1554342633.2053
MEM 2361.027344 1554342633.3106
MEM 2363.863281 1554342633.4158
MEM 2366.699219 1554342633.5211
MEM 2369.792969 1554342633.6264
MEM 2372.628906 1554342633.7344
MEM 2375.464844 1554342633.8396
MEM 2378.300781 1554342633.9449
MEM 2381.136719 1554342634.0501
MEM 2383.972656 1554342634.1554
MEM 2386.808594 1554342634.2607
MEM 2389.902344 1554342634.3659
MEM 2392.738281 1554342634.4711
MEM 2395.574219 1554342634.5764
MEM 2398.667969 1554342634.6817
MEM 2401.503906 1554342634.7869
MEM 2404.339844 1554342634.8922
MEM 2407.175781 1554342634.9974
MEM 2410.269531 1554342635.1027
MEM 2413.105469 1554342635.2079
MEM 2415.941406 1554342635.3132
MEM 2418.664062 1554342635.4184
MEM 2421.757812 1554342635.5237
MEM 2424.593750 1554342635.6289
MEM 2427.429688 1554342635.7342
MEM 2430.265625 1554342635.8395
MEM 2433.101562 1554342635.9448
MEM 2435.937500 1554342636.0500
MEM 2439.031250 1554342636.1553
MEM 2441.867188 1554342636.2605
MEM 2444.703125 1554342636.3658
MEM 2447.539062 1554342636.4710
MEM 2450.632812 1554342636.5763
MEM 2453.210938 1554342636.6816
MEM 2456.304688 1554342636.7868
MEM 2459.398438 1554342636.8921
MEM 2461.976562 1554342636.9973
MEM 2464.812500 1554342637.1026
MEM 2467.906250 1554342637.2078
MEM 2470.742188 1554342637.3131
MEM 2473.578125 1554342637.4183
MEM 2476.671875 1554342637.5236
MEM 2479.507812 1554342637.6288
MEM 2482.343750 1554342637.7341
MEM 2485.179688 1554342637.8393
MEM 2488.273438 1554342637.9473
MEM 2490.851562 1554342638.0526
MEM 2493.945312 1554342638.1579
MEM 2496.781250 1554342638.2631
MEM 2499.617188 1554342638.3684
MEM 2502.710938 1554342638.4737
MEM 2505.546875 1554342638.5789
MEM 2508.382812 1554342638.6842
MEM 2511.476562 1554342638.7894
MEM 2514.312500 1554342638.8947
MEM 2517.148438 1554342639.0000
MEM 2519.984375 1554342639.1052
MEM 2523.078125 1554342639.2105
MEM 2525.656250 1554342639.3158
MEM 2528.750000 1554342639.4211
MEM 2531.843750 1554342639.5263
MEM 2534.421875 1554342639.6316
MEM 2537.515625 1554342639.7369
MEM 2540.609375 1554342639.8422
MEM 2543.187500 1554342639.9474
MEM 2546.023438 1554342640.0530
MEM 2548.859375 1554342640.1582
MEM 2551.953125 1554342640.2635
MEM 2554.789062 1554342640.3687
MEM 2557.625000 1554342640.4740
MEM 2560.367188 1554342640.5793
MEM 2563.460938 1554342640.6845
MEM 2566.296875 1554342640.7897
MEM 2569.132812 1554342640.8950
MEM 2572.226562 1554342641.0003
MEM 2575.062500 1554342641.1055
MEM 2577.898438 1554342641.2107
MEM 2580.734375 1554342641.3160
MEM 2583.570312 1554342641.4213
MEM 2586.664062 1554342641.5265
MEM 2589.500000 1554342641.6318
MEM 2592.335938 1554342641.7370
MEM 2595.429688 1554342641.8423
MEM 2598.265625 1554342641.9475
MEM 2600.843750 1554342642.0528
MEM 2603.937500 1554342642.1588
MEM 2606.773438 1554342642.2640
MEM 2609.609375 1554342642.3693
MEM 2612.445312 1554342642.4745
MEM 2615.539062 1554342642.5798
MEM 2618.375000 1554342642.6850
MEM 2621.210938 1554342642.7903
MEM 2624.304688 1554342642.8955
MEM 2627.140625 1554342643.0008
MEM 2629.976562 1554342643.1060
MEM 2632.812500 1554342643.2113
MEM 2635.648438 1554342643.3165
MEM 2638.742188 1554342643.4218
MEM 2641.578125 1554342643.5270
MEM 2644.414062 1554342643.6323
MEM 2647.250000 1554342643.7375
MEM 2650.343750 1554342643.8428
MEM 2653.179688 1554342643.9480
MEM 2656.015625 1554342644.0533
MEM 2659.109375 1554342644.1585
MEM 2661.945312 1554342644.2638
MEM 2664.523438 1554342644.3691
MEM 2667.359375 1554342644.4744
MEM 2670.453125 1554342644.5796
MEM 2673.289062 1554342644.6849
MEM 2676.125000 1554342644.7902
MEM 2678.960938 1554342644.8954
MEM 2681.796875 1554342645.0007
MEM 2684.890625 1554342645.1059
MEM 2687.726562 1554342645.2112
MEM 2690.562500 1554342645.3164
MEM 2693.656250 1554342645.4217
MEM 2696.492188 1554342645.5269
MEM 2699.328125 1554342645.6322
MEM 2702.164062 1554342645.7374
MEM 2705.257812 1554342645.8427
MEM 2707.835938 1554342645.9479
MEM 2710.929688 1554342646.0532
MEM 2713.765625 1554342646.1584
MEM 2716.601562 1554342646.2637
MEM 2719.421875 1554342646.3690
MEM 2722.257812 1554342646.4744
MEM 2725.093750 1554342646.5796
MEM 2727.929688 1554342646.6849
MEM 2731.023438 1554342646.7901
MEM 2733.859375 1554342646.8954
MEM 2736.695312 1554342647.0007
MEM 2739.789062 1554342647.1059
MEM 2742.625000 1554342647.2112
MEM 2745.460938 1554342647.3165
MEM 2748.296875 1554342647.4217
MEM 2751.390625 1554342647.5269
MEM 2754.226562 1554342647.6322
MEM 2757.062500 1554342647.7374
MEM 2759.898438 1554342647.8427
MEM 2762.734375 1554342647.9480
MEM 2765.828125 1554342648.0532
MEM 2768.406250 1554342648.1585
MEM 2771.500000 1554342648.2637
MEM 2774.593750 1554342648.3689
MEM 2777.171875 1554342648.4742
MEM 2780.007812 1554342648.5796
MEM 2782.843750 1554342648.6849
MEM 2785.937500 1554342648.7901
MEM 2788.773438 1554342648.8954
MEM 2791.609375 1554342649.0006
MEM 2794.703125 1554342649.1059
MEM 2797.539062 1554342649.2112
MEM 2800.375000 1554342649.3164
MEM 2803.210938 1554342649.4217
MEM 2806.046875 1554342649.5270
MEM 2809.140625 1554342649.6323
MEM 2811.976562 1554342649.7375
MEM 2814.812500 1554342649.8428
MEM 2817.906250 1554342649.9480
MEM 2820.742188 1554342650.0533
MEM 2823.578125 1554342650.1586
MEM 2826.414062 1554342650.2638
MEM 2829.507812 1554342650.3691
MEM 2832.343750 1554342650.4744
MEM 2835.179688 1554342650.5797
MEM 2838.015625 1554342650.6876
MEM 2841.109375 1554342650.7929
MEM 2843.687500 1554342650.8981
MEM 2846.523438 1554342651.0034
MEM 2849.617188 1554342651.1086
MEM 2852.453125 1554342651.2139
MEM 2855.289062 1554342651.3191
MEM 2858.382812 1554342651.4244
MEM 2861.218750 1554342651.5296
MEM 2864.054688 1554342651.6349
MEM 2866.890625 1554342651.7402
MEM 2869.984375 1554342651.8454
MEM 2872.820312 1554342651.9507
MEM 2875.656250 1554342652.0560
MEM 2878.750000 1554342652.1612
MEM 2881.585938 1554342652.2665
MEM 2884.421875 1554342652.3718
MEM 2887.257812 1554342652.4771
MEM 2890.132812 1554342652.5823
MEM 2893.226562 1554342652.6876
MEM 2896.062500 1554342652.7929
MEM 2898.898438 1554342652.8982
MEM 2901.476562 1554342653.0035
MEM 2904.570312 1554342653.1087
MEM 2907.664062 1554342653.2140
MEM 2910.242188 1554342653.3192
MEM 2913.335938 1554342653.4245
MEM 2916.171875 1554342653.5297
MEM 2919.007812 1554342653.6350
MEM 2921.843750 1554342653.7403
MEM 2924.937500 1554342653.8455
MEM 2927.773438 1554342653.9508
MEM 2930.609375 1554342654.0561
MEM 2933.703125 1554342654.1613
MEM 2936.539062 1554342654.2666
MEM 2939.375000 1554342654.3718
MEM 2942.210938 1554342654.4771
MEM 2945.304688 1554342654.5824
MEM 2948.140625 1554342654.6876
MEM 2950.976562 1554342654.7929
MEM 2953.812500 1554342654.9008
MEM 2956.648438 1554342655.0061
MEM 2959.742188 1554342655.1113
MEM 2962.578125 1554342655.2166
MEM 2965.414062 1554342655.3218
MEM 2968.250000 1554342655.4271
MEM 2971.343750 1554342655.5324
MEM 2974.179688 1554342655.6377
MEM 2977.015625 1554342655.7429
MEM 2980.109375 1554342655.8482
MEM 2982.945312 1554342655.9535
MEM 2985.781250 1554342656.0587
MEM 2988.875000 1554342656.1640
MEM 2991.710938 1554342656.2693
MEM 2994.546875 1554342656.3745
MEM 2997.382812 1554342656.4798
MEM 3000.476562 1554342656.5850
MEM 3003.312500 1554342656.6903
MEM 3006.148438 1554342656.7956
MEM 3009.242188 1554342656.9008
MEM 3012.078125 1554342657.0091
MEM 3014.656250 1554342657.1144
MEM 3017.750000 1554342657.2196
MEM 3020.843750 1554342657.3249
MEM 3023.421875 1554342657.4301
MEM 3026.257812 1554342657.5354
MEM 3029.351562 1554342657.6407
MEM 3032.187500 1554342657.7459
MEM 3035.023438 1554342657.8512
MEM 3038.117188 1554342657.9565
MEM 3040.953125 1554342658.0617
MEM 3043.789062 1554342658.1670
MEM 3046.625000 1554342658.2722
MEM 3049.718750 1554342658.3775
MEM 3052.554688 1554342658.4827
MEM 3055.390625 1554342658.5880
MEM 3058.484375 1554342658.6933
MEM 3061.320312 1554342658.7985
MEM 3064.156250 1554342658.9037
MEM 3066.992188 1554342659.0090
MEM 3069.828125 1554342659.1149
MEM 3072.664062 1554342659.2201
MEM 3075.757812 1554342659.3254
MEM 3078.593750 1554342659.4306
MEM 3081.429688 1554342659.5359
MEM 3084.265625 1554342659.6412
MEM 3087.359375 1554342659.7464
MEM 3090.195312 1554342659.8517
MEM 3093.031250 1554342659.9571
MEM 3096.125000 1554342660.0623
MEM 3098.703125 1554342660.1676
MEM 3101.539062 1554342660.2729
MEM 3104.632812 1554342660.3781
MEM 3107.726562 1554342660.4834
MEM 3110.304688 1554342660.5887
MEM 3113.398438 1554342660.6939
MEM 3116.234375 1554342660.7992
MEM 3119.070312 1554342660.9045
MEM 3121.906250 1554342661.0097
MEM 3125.000000 1554342661.1150
MEM 3127.835938 1554342661.2203
MEM 3130.414062 1554342661.3258
MEM 3133.507812 1554342661.4311
MEM 3136.343750 1554342661.5364
MEM 3139.179688 1554342661.6417
MEM 3142.015625 1554342661.7469
MEM 3145.109375 1554342661.8522
MEM 3147.945312 1554342661.9574
MEM 3150.781250 1554342662.0627
MEM 3153.617188 1554342662.1679
MEM 3156.710938 1554342662.2732
MEM 3159.289062 1554342662.3785
MEM 3162.382812 1554342662.4837
MEM 3165.476562 1554342662.5890
MEM 3168.054688 1554342662.6943
MEM 3170.890625 1554342662.7995
MEM 3173.984375 1554342662.9048
MEM 3176.820312 1554342663.0100
MEM 3179.656250 1554342663.1153
MEM 3182.750000 1554342663.2206
MEM 3185.585938 1554342663.3259
MEM 3188.421875 1554342663.4312
MEM 3191.257812 1554342663.5365
MEM 3194.093750 1554342663.6418
MEM 3196.929688 1554342663.7470
MEM 3200.023438 1554342663.8523
MEM 3202.859375 1554342663.9576
MEM 3205.953125 1554342664.0628
MEM 3208.789062 1554342664.1681
MEM 3211.625000 1554342664.2733
MEM 3214.460938 1554342664.3786
MEM 3217.296875 1554342664.4839
MEM 3220.390625 1554342664.5891
MEM 3223.226562 1554342664.6944
MEM 3226.062500 1554342664.7996
MEM 3229.156250 1554342664.9049
MEM 3231.992188 1554342665.0101
MEM 3234.828125 1554342665.1154
MEM 3237.664062 1554342665.2207
MEM 3240.757812 1554342665.3259
MEM 3243.593750 1554342665.4313
MEM 3246.171875 1554342665.5371
MEM 3249.007812 1554342665.6424
MEM 3252.101562 1554342665.7476
MEM 3254.937500 1554342665.8529
MEM 3257.773438 1554342665.9582
MEM 3260.609375 1554342666.0634
MEM 3263.703125 1554342666.1687
MEM 3266.539062 1554342666.2739
MEM 3269.375000 1554342666.3792
MEM 3272.468750 1554342666.4844
MEM 3275.304688 1554342666.5897
MEM 3278.140625 1554342666.6949
MEM 3280.976562 1554342666.8002
MEM 3283.812500 1554342666.9055
MEM 3286.906250 1554342667.0107
MEM 3289.742188 1554342667.1160
MEM 3292.578125 1554342667.2212
MEM 3295.414062 1554342667.3265
MEM 3298.507812 1554342667.4318
MEM 3301.343750 1554342667.5372
MEM 3303.921875 1554342667.6452
MEM 3307.015625 1554342667.7505
MEM 3310.109375 1554342667.8557
MEM 3312.687500 1554342667.9610
MEM 3315.781250 1554342668.0663
MEM 3318.617188 1554342668.1715
MEM 3321.710938 1554342668.2768
MEM 3324.289062 1554342668.3820
MEM 3327.382812 1554342668.4873
MEM 3330.476562 1554342668.5925
MEM 3333.054688 1554342668.6978
MEM 3335.890625 1554342668.8031
MEM 3338.984375 1554342668.9083
MEM 3341.820312 1554342669.0136
MEM 3344.656250 1554342669.1188
MEM 3347.492188 1554342669.2241
MEM 3350.585938 1554342669.3294
MEM 3353.421875 1554342669.4347
MEM 3356.257812 1554342669.5399
MEM 3359.351562 1554342669.6452
MEM 3361.929688 1554342669.7505
MEM 3364.765625 1554342669.8558
MEM 3367.859375 1554342669.9611
MEM 3370.695312 1554342670.0663
MEM 3373.531250 1554342670.1716
MEM 3376.625000 1554342670.2768
MEM 3379.460938 1554342670.3821
MEM 3382.039062 1554342670.4873
MEM 3385.132812 1554342670.5926
MEM 3388.226562 1554342670.6979
MEM 3390.804688 1554342670.8032
MEM 3393.640625 1554342670.9084
MEM 3396.734375 1554342671.0137
MEM 3399.570312 1554342671.1189
MEM 3402.406250 1554342671.2242
MEM 3405.242188 1554342671.3295
MEM 3408.335938 1554342671.4347
MEM 3411.171875 1554342671.5400
MEM 3414.007812 1554342671.6453
MEM 3417.101562 1554342671.7505
MEM 3419.679688 1554342671.8584
MEM 3422.773438 1554342671.9637
MEM 3425.609375 1554342672.0690
MEM 3428.445312 1554342672.1742
MEM 3431.281250 1554342672.2795
MEM 3434.375000 1554342672.3847
MEM 3437.210938 1554342672.4900
MEM 3440.046875 1554342672.5953
MEM 3442.882812 1554342672.7005
MEM 3445.976562 1554342672.8057
MEM 3448.812500 1554342672.9110
MEM 3451.648438 1554342673.0162
MEM 3454.742188 1554342673.1215
MEM 3457.578125 1554342673.2268
MEM 3460.156250 1554342673.3320
MEM 3463.250000 1554342673.4373
MEM 3466.343750 1554342673.5425
MEM 3468.921875 1554342673.6478
MEM 3472.015625 1554342673.7530
MEM 3475.109375 1554342673.8582
MEM 3477.687500 1554342673.9664
MEM 3480.523438 1554342674.0717
MEM 3483.617188 1554342674.1770
MEM 3486.453125 1554342674.2822
MEM 3489.289062 1554342674.3875
MEM 3492.125000 1554342674.4927
MEM 3495.218750 1554342674.5980
MEM 3498.054688 1554342674.7032
MEM 3500.890625 1554342674.8085
MEM 3503.984375 1554342674.9138
MEM 3506.562500 1554342675.0190
MEM 3509.656250 1554342675.1243
MEM 3512.492188 1554342675.2295
MEM 3515.328125 1554342675.3348
MEM 3518.273438 1554342675.4400
MEM 3521.109375 1554342675.5453
MEM 3523.945312 1554342675.6505
MEM 3526.781250 1554342675.7558
MEM 3529.875000 1554342675.8610
MEM 3532.710938 1554342675.9663
MEM 3535.546875 1554342676.0722
MEM 3538.382812 1554342676.1774
MEM 3541.218750 1554342676.2827
MEM 3544.312500 1554342676.3879
MEM 3547.148438 1554342676.4932
MEM 3549.984375 1554342676.5985
MEM 3552.820312 1554342676.7037
MEM 3555.914062 1554342676.8090
MEM 3558.750000 1554342676.9142
MEM 3561.585938 1554342677.0195
MEM 3564.421875 1554342677.1247
MEM 3567.515625 1554342677.2300
MEM 3570.351562 1554342677.3352
MEM 3573.187500 1554342677.4405
MEM 3576.281250 1554342677.5458
MEM 3579.117188 1554342677.6510
MEM 3581.695312 1554342677.7563
MEM 3584.789062 1554342677.8616
MEM 3587.882812 1554342677.9668
MEM 3590.460938 1554342678.0721
MEM 3593.554688 1554342678.1774
MEM 3596.390625 1554342678.2826
MEM 3599.226562 1554342678.3879
MEM 3602.062500 1554342678.4932
MEM 3604.898438 1554342678.5984
MEM 3607.992188 1554342678.7037
MEM 3610.828125 1554342678.8089
MEM 3613.664062 1554342678.9142
MEM 3616.500000 1554342679.0195
MEM 3619.335938 1554342679.1247
MEM 3622.429688 1554342679.2300
MEM 3625.265625 1554342679.3353
MEM 3628.101562 1554342679.4405
MEM 3631.195312 1554342679.5458
MEM 3634.031250 1554342679.6511
MEM 3636.867188 1554342679.7563
MEM 3653.644531 1554342679.8628
MEM 3688.957031 1554342679.9680
MEM 3731.238281 1554342680.0733
MEM 3773.519531 1554342680.1785
MEM 3815.800781 1554342680.2839
MEM 3848.285156 1554342680.3892
MEM 3864.652344 1554342680.5011
MEM 3889.273438 1554342680.6073
MEM 3899.777344 1554342680.7142
MEM 3908.773438 1554342680.8209
MEM 3908.773438 1554342680.9276
MEM 3908.773438 1554342681.0343
MEM 3908.773438 1554342681.1411
MEM 3908.773438 1554342681.2478
MEM 3908.773438 1554342681.3545
MEM 3908.773438 1554342681.4612
MEM 3908.773438 1554342681.5680
MEM 3908.773438 1554342681.6747
MEM 3908.773438 1554342681.7814
MEM 3908.773438 1554342681.8881
MEM 3908.773438 1554342681.9948
MEM 3908.773438 1554342682.1015
MEM 3908.773438 1554342682.2082
MEM 3908.773438 1554342682.3149
MEM 3908.773438 1554342682.4217
MEM 3908.773438 1554342682.5295
MEM 3908.773438 1554342682.6362
MEM 3908.773438 1554342682.7430
MEM 3908.773438 1554342682.8497
MEM 3908.773438 1554342682.9564
MEM 3908.773438 1554342683.0631
MEM 3908.773438 1554342683.1699
MEM 3908.773438 1554342683.2766
MEM 3908.773438 1554342683.3833
MEM 3908.773438 1554342683.4900
MEM 3908.773438 1554342683.5967
MEM 3908.773438 1554342683.7034
MEM 3908.773438 1554342683.8102
MEM 3908.773438 1554342683.9169
MEM 3908.773438 1554342684.0236
MEM 3908.773438 1554342684.1303
MEM 3908.773438 1554342684.2371
MEM 3908.773438 1554342684.3438
MEM 3908.773438 1554342684.4505
MEM 3908.773438 1554342684.5573
MEM 3908.773438 1554342684.6641
MEM 3908.773438 1554342684.7707
MEM 3908.773438 1554342684.8775
MEM 3908.773438 1554342684.9843
MEM 3908.773438 1554342685.0911
MEM 3908.773438 1554342685.1978
MEM 3908.773438 1554342685.3045
MEM 3908.773438 1554342685.4113
MEM 3908.773438 1554342685.5183
MEM 3908.773438 1554342685.6251
MEM 3908.773438 1554342685.7318
MEM 3908.773438 1554342685.8385
MEM 3908.773438 1554342685.9453
MEM 3908.773438 1554342686.0519
MEM 3908.773438 1554342686.1587
MEM 3908.773438 1554342686.2654
MEM 3908.773438 1554342686.3722
MEM 3908.773438 1554342686.4789
MEM 3908.773438 1554342686.5856
MEM 3908.773438 1554342686.6923
MEM 3908.773438 1554342686.7990
MEM 3908.773438 1554342686.9058
MEM 3908.773438 1554342687.0125
MEM 3908.773438 1554342687.1193
MEM 3908.773438 1554342687.2260
MEM 3908.773438 1554342687.3327
MEM 3908.773438 1554342687.4394
MEM 3908.773438 1554342687.5461
MEM 3908.773438 1554342687.6528
MEM 3908.773438 1554342687.7596
MEM 3908.773438 1554342687.8663
MEM 3908.773438 1554342687.9730
MEM 3908.773438 1554342688.0798
MEM 3908.773438 1554342688.1865
MEM 3908.773438 1554342688.2932
MEM 3908.773438 1554342688.3999
MEM 3908.773438 1554342688.5066
MEM 3908.773438 1554342688.6138
MEM 3908.773438 1554342688.7205
MEM 3908.773438 1554342688.8273
MEM 3908.773438 1554342688.9340
MEM 3908.773438 1554342689.0421
MEM 3908.773438 1554342689.1488
MEM 3908.773438 1554342689.2555
MEM 3908.773438 1554342689.3623
MEM 3908.773438 1554342689.4691
MEM 3908.773438 1554342689.5758
MEM 3908.773438 1554342689.6825
MEM 3908.773438 1554342689.7892
MEM 3908.773438 1554342689.8959
MEM 3908.773438 1554342690.0027
MEM 3908.773438 1554342690.1094
MEM 3908.773438 1554342690.2161
MEM 3908.773438 1554342690.3228
MEM 3908.773438 1554342690.4295
MEM 3908.773438 1554342690.5363
MEM 3908.773438 1554342690.6430
MEM 3908.773438 1554342690.7497
MEM 3908.773438 1554342690.8564
MEM 3908.773438 1554342690.9632
MEM 3908.773438 1554342691.0699
MEM 3908.773438 1554342691.1766
MEM 3908.773438 1554342691.2833
MEM 3908.773438 1554342691.3902
MEM 3908.773438 1554342691.4973
MEM 3908.773438 1554342691.6043
MEM 3908.773438 1554342691.7115
MEM 3908.773438 1554342691.8185
MEM 3908.773438 1554342691.9254
MEM 3908.773438 1554342692.0323
MEM 3908.773438 1554342692.1392
MEM 3908.773438 1554342692.2459
MEM 3908.773438 1554342692.3529
MEM 3908.773438 1554342692.4601
MEM 3908.773438 1554342692.5673
MEM 3908.773438 1554342692.6744
MEM 3908.773438 1554342692.7814
MEM 3908.773438 1554342692.8883
MEM 3908.773438 1554342692.9952
MEM 3908.773438 1554342693.1020
MEM 3908.773438 1554342693.2087
MEM 3908.773438 1554342693.3157
MEM 3908.773438 1554342693.4226
MEM 3908.773438 1554342693.5294
MEM 3908.773438 1554342693.6364
MEM 3908.773438 1554342693.7435
MEM 3908.773438 1554342693.8505
MEM 3908.773438 1554342693.9573
MEM 3908.773438 1554342694.0641
MEM 3908.773438 1554342694.1709
MEM 3908.773438 1554342694.2779
MEM 3908.773438 1554342694.3848
MEM 3908.773438 1554342694.4917
MEM 3908.773438 1554342694.5985
MEM 3908.773438 1554342694.7053
MEM 3908.773438 1554342694.8123
MEM 3908.773438 1554342694.9191
MEM 3908.773438 1554342695.0262
MEM 3908.773438 1554342695.1331
MEM 3908.773438 1554342695.2401
MEM 3908.773438 1554342695.3470
MEM 3908.773438 1554342695.4541
MEM 3908.773438 1554342695.5609
MEM 3908.773438 1554342695.6679
MEM 3908.773438 1554342695.7749
MEM 3908.773438 1554342695.8819
MEM 3908.773438 1554342695.9888
MEM 3908.773438 1554342696.0957
MEM 3908.773438 1554342696.2023
MEM 3908.773438 1554342696.3092
MEM 3908.773438 1554342696.4161
MEM 3908.773438 1554342696.5233
MEM 3908.773438 1554342696.6301
MEM 3908.773438 1554342696.7371
MEM 3908.773438 1554342696.8441
MEM 3908.773438 1554342696.9509
MEM 3908.773438 1554342697.0577
MEM 3908.773438 1554342697.1645
MEM 3908.773438 1554342697.2717
MEM 3908.773438 1554342697.3787
MEM 3908.773438 1554342697.4856
MEM 3908.773438 1554342697.5927
MEM 3908.773438 1554342697.7007
MEM 3908.773438 1554342697.8079
MEM 3908.773438 1554342697.9148
MEM 3908.773438 1554342698.0218
MEM 3908.773438 1554342698.1286
MEM 3908.773438 1554342698.2354
MEM 3908.773438 1554342698.3422
MEM 3908.773438 1554342698.4492
MEM 3908.773438 1554342698.5561
MEM 3908.773438 1554342698.6632
