CMDLINE python do_luvoir_AWS_BW10_small.py
MEM 1362.281250 1557951206.5402
MEM 1362.281250 1557951206.6544
MEM 1362.277344 1557951206.7691
MEM 1362.281250 1557951206.8833
MEM 1362.281250 1557951206.9966
MEM 1362.281250 1557951207.1097
MEM 1362.281250 1557951207.2229
MEM 1362.281250 1557951207.3362
MEM 1362.281250 1557951207.4495
MEM 1360.050781 1557951207.5637
MEM 1352.050781 1557951207.6788
MEM 1347.019531 1557951207.7947
MEM 1347.019531 1557951207.9105
MEM 1347.019531 1557951208.0252
MEM 1347.019531 1557951208.1390
MEM 1342.015625 1557951208.2526
MEM 1334.015625 1557951208.3665
MEM 1331.757812 1557951208.4804
MEM 1331.757812 1557951208.5935
MEM 1331.757812 1557951208.7066
MEM 1331.757812 1557951208.8197
MEM 1322.234375 1557951208.9329
MEM 1362.281250 1557951209.0461
MEM 1362.281250 1557951209.1602
MEM 1362.281250 1557951209.2753
MEM 1362.281250 1557951209.3911
MEM 1362.281250 1557951209.5069
MEM 1362.281250 1557951209.6220
MEM 1362.281250 1557951209.7367
MEM 1362.281250 1557951209.8505
MEM 1362.281250 1557951209.9643
MEM 1362.281250 1557951210.0783
MEM 1362.281250 1557951210.1922
MEM 1362.281250 1557951210.3053
MEM 1362.281250 1557951210.4185
MEM 1362.281250 1557951210.5316
MEM 1362.281250 1557951210.6449
MEM 1362.281250 1557951210.7582
MEM 1358.050781 1557951210.8725
MEM 1350.050781 1557951210.9880
MEM 1347.019531 1557951211.1039
MEM 1347.019531 1557951211.2187
MEM 1347.019531 1557951211.3329
MEM 1344.015625 1557951211.4465
MEM 1334.015625 1557951211.5602
MEM 1331.757812 1557951211.6742
MEM 1331.757812 1557951211.7879
MEM 1331.757812 1557951211.9009
MEM 1331.757812 1557951212.0138
MEM 1328.234375 1557951212.1267
MEM 1362.277344 1557951212.2400
MEM 1362.281250 1557951212.3537
MEM 1362.281250 1557951212.4683
MEM 1362.281250 1557951212.5841
MEM 1362.281250 1557951212.6998
MEM 1362.281250 1557951212.8150
MEM 1362.281250 1557951212.9297
MEM 1362.281250 1557951213.0437
MEM 1362.281250 1557951213.1579
MEM 1362.281250 1557951213.2721
MEM 1362.281250 1557951213.3862
MEM 1362.281250 1557951213.4994
MEM 1362.281250 1557951213.6126
MEM 1362.281250 1557951213.7258
MEM 1362.281250 1557951213.8391
MEM 1362.281250 1557951213.9524
MEM 1358.050781 1557951214.0666
MEM 1348.050781 1557951214.1820
MEM 1347.019531 1557951214.2977
MEM 1347.019531 1557951214.4127
MEM 1347.019531 1557951214.5262
MEM 1342.015625 1557951214.6402
MEM 1331.757812 1557951214.7541
MEM 1331.757812 1557951214.8680
MEM 1331.757812 1557951214.9811
MEM 1331.757812 1557951215.0942
MEM 1331.757812 1557951215.2073
MEM 1320.234375 1557951215.3206
MEM 1362.281250 1557951215.4337
MEM 1362.281250 1557951215.5479
MEM 1362.281250 1557951215.6633
MEM 1362.281250 1557951215.7792
MEM 1362.281250 1557951215.8949
MEM 1362.281250 1557951216.0097
MEM 1362.281250 1557951216.1237
MEM 1362.281250 1557951216.2377
MEM 1362.281250 1557951216.3517
MEM 1362.281250 1557951216.4659
MEM 1362.281250 1557951216.5791
MEM 1362.281250 1557951216.6923
MEM 1362.281250 1557951216.8054
MEM 1362.281250 1557951216.9187
MEM 1362.281250 1557951217.0320
MEM 1358.050781 1557951217.1463
MEM 1350.050781 1557951217.2618
MEM 1347.019531 1557951217.3777
MEM 1347.019531 1557951217.4926
MEM 1347.015625 1557951217.6072
MEM 1346.015625 1557951217.7204
MEM 1338.015625 1557951217.8344
MEM 1331.757812 1557951217.9483
MEM 1331.757812 1557951218.0623
MEM 1331.757812 1557951218.1754
MEM 1331.757812 1557951218.2883
MEM 1331.757812 1557951218.4011
MEM 1317.976562 1557951218.5143
MEM 1362.281250 1557951218.6275
MEM 1362.281250 1557951218.7420
MEM 1362.281250 1557951218.8577
MEM 1362.281250 1557951218.9736
MEM 1362.281250 1557951219.0887
MEM 1362.281250 1557951219.2034
MEM 1362.281250 1557951219.3172
MEM 1362.281250 1557951219.4314
MEM 1362.281250 1557951219.5456
MEM 1362.281250 1557951219.6593
MEM 1362.281250 1557951219.7725
MEM 1362.281250 1557951219.8856
MEM 1362.281250 1557951219.9989
MEM 1362.281250 1557951220.1122
MEM 1362.281250 1557951220.2256
MEM 1356.050781 1557951220.3399
MEM 1347.277344 1557951220.4552
MEM 1347.019531 1557951220.5710
MEM 1347.019531 1557951220.6859
MEM 1347.019531 1557951220.7998
MEM 1344.015625 1557951220.9133
MEM 1336.015625 1557951221.0273
MEM 1331.757812 1557951221.1412
MEM 1331.757812 1557951221.2552
MEM 1331.757812 1557951221.3683
MEM 1331.757812 1557951221.4814
MEM 1330.984375 1557951221.5946
MEM 1317.460938 1557951221.7078
MEM 1362.281250 1557951221.8212
MEM 1362.281250 1557951221.9357
MEM 1362.281250 1557951222.0515
MEM 1362.281250 1557951222.1673
MEM 1362.281250 1557951222.2822
MEM 1362.281250 1557951222.3965
MEM 1362.281250 1557951222.5105
MEM 1362.281250 1557951222.6245
MEM 1362.281250 1557951222.7388
MEM 1362.281250 1557951222.8519
MEM 1362.281250 1557951222.9651
MEM 1362.281250 1557951223.0782
MEM 1362.281250 1557951223.1913
MEM 1362.281250 1557951223.3046
MEM 1362.050781 1557951223.4188
MEM 1352.050781 1557951223.5338
MEM 1347.019531 1557951223.6496
MEM 1347.062500 1557951223.7642
MEM 1344.015625 1557951223.8775
MEM 1336.015625 1557951223.9915
MEM 1331.757812 1557951224.1055
MEM 1331.757812 1557951224.2193
MEM 1331.757812 1557951224.3324
MEM 1331.757812 1557951224.4456
MEM 1328.234375 1557951224.5586
MEM 1362.277344 1557951224.6716
MEM 1362.281250 1557951224.7857
MEM 1362.281250 1557951224.9008
MEM 1362.281250 1557951225.0167
MEM 1362.281250 1557951225.1323
MEM 1362.281250 1557951225.2472
MEM 1362.281250 1557951225.3617
MEM 1362.281250 1557951225.4759
MEM 1362.281250 1557951225.5899
MEM 1362.281250 1557951225.7041
MEM 1362.281250 1557951225.8172
MEM 1362.281250 1557951225.9303
MEM 1362.281250 1557951226.0434
MEM 1362.281250 1557951226.1567
MEM 1362.281250 1557951226.2699
MEM 1360.050781 1557951226.3842
MEM 1352.050781 1557951226.4994
MEM 1347.019531 1557951226.6148
MEM 1347.019531 1557951226.7292
MEM 1347.019531 1557951226.8438
MEM 1346.015625 1557951226.9570
MEM 1336.015625 1557951227.0710
MEM 1331.757812 1557951227.1850
MEM 1331.757812 1557951227.2989
MEM 1331.757812 1557951227.4119
MEM 1331.757812 1557951227.5249
MEM 1330.468750 1557951227.6381
MEM 1316.691406 1557951227.7513
MEM 1362.281250 1557951227.8646
MEM 1362.281250 1557951227.9790
MEM 1362.281250 1557951228.0946
MEM 1362.281250 1557951228.2103
MEM 1362.281250 1557951228.3254
MEM 1362.281250 1557951228.4399
MEM 1362.281250 1557951228.5538
MEM 1362.281250 1557951228.6680
MEM 1362.281250 1557951228.7819
MEM 1362.281250 1557951228.8953
MEM 1362.281250 1557951229.0084
MEM 1362.281250 1557951229.1215
MEM 1362.281250 1557951229.2348
MEM 1362.281250 1557951229.3481
MEM 1362.281250 1557951229.4624
MEM 1354.050781 1557951229.5771
MEM 1347.019531 1557951229.6930
MEM 1347.019531 1557951229.8082
MEM 1347.019531 1557951229.9230
MEM 1347.015625 1557951230.0362
MEM 1338.015625 1557951230.1502
MEM 1331.757812 1557951230.2642
MEM 1331.757812 1557951230.3782
MEM 1331.757812 1557951230.4911
MEM 1331.757812 1557951230.6043
MEM 1331.757812 1557951230.7174
MEM 1317.460938 1557951230.8304
MEM 1362.281250 1557951230.9434
MEM 1362.281250 1557951231.0580
MEM 1362.281250 1557951231.1738
MEM 1362.281250 1557951231.2895
MEM 1362.281250 1557951231.4044
MEM 1362.281250 1557951231.5188
MEM 1362.281250 1557951231.6330
MEM 1362.281250 1557951231.7472
MEM 1362.281250 1557951231.8613
MEM 1362.281250 1557951231.9745
MEM 1362.281250 1557951232.0876
MEM 1362.281250 1557951232.2007
MEM 1362.281250 1557951232.3139
MEM 1362.281250 1557951232.4272
MEM 1362.050781 1557951232.5415
MEM 1352.050781 1557951232.6564
MEM 1347.019531 1557951232.7723
MEM 1347.019531 1557951232.8870
MEM 1347.019531 1557951233.0013
MEM 1344.015625 1557951233.1147
MEM 1334.015625 1557951233.2286
MEM 1331.757812 1557951233.3426
MEM 1331.757812 1557951233.4561
MEM 1331.757812 1557951233.5691
MEM 1331.757812 1557951233.6822
MEM 1326.234375 1557951233.7954
MEM 1362.281250 1557951233.9087
MEM 1362.281250 1557951234.0228
MEM 1362.281250 1557951234.1378
MEM 1362.281250 1557951234.2537
MEM 1362.281250 1557951234.3695
MEM 1362.281250 1557951234.4843
MEM 1362.281250 1557951234.5987
MEM 1362.281250 1557951234.7129
MEM 1362.281250 1557951234.8270
MEM 1362.281250 1557951234.9412
MEM 1362.281250 1557951235.0546
MEM 1362.281250 1557951235.1677
MEM 1362.281250 1557951235.2809
MEM 1362.281250 1557951235.3941
MEM 1362.277344 1557951235.5074
MEM 1362.281250 1557951235.6216
MEM 1353.964844 1557951235.7362
MEM 1347.015625 1557951235.8521
MEM 1347.019531 1557951235.9678
MEM 1347.019531 1557951236.0827
MEM 1347.019531 1557951236.1962
MEM 1342.015625 1557951236.3102
MEM 1334.015625 1557951236.4241
MEM 1331.757812 1557951236.5381
MEM 1331.757812 1557951236.6512
MEM 1331.757812 1557951236.7643
MEM 1331.757812 1557951236.8775
MEM 1330.234375 1557951236.9923
MEM 1362.277344 1557951237.1053
MEM 1362.281250 1557951237.2186
MEM 1362.281250 1557951237.3331
MEM 1362.281250 1557951237.4489
MEM 1362.281250 1557951237.5647
MEM 1362.281250 1557951237.6798
MEM 1362.281250 1557951237.7942
MEM 1362.281250 1557951237.9083
MEM 1362.281250 1557951238.0224
MEM 1362.281250 1557951238.1365
MEM 1362.281250 1557951238.2499
MEM 1362.281250 1557951238.3630
MEM 1362.281250 1557951238.4762
MEM 1362.281250 1557951238.5894
MEM 1362.281250 1557951238.7027
MEM 1362.281250 1557951238.8169
MEM 1354.050781 1557951238.9316
MEM 1347.019531 1557951239.0474
MEM 1347.019531 1557951239.1622
MEM 1347.019531 1557951239.2765
MEM 1346.015625 1557951239.3896
MEM 1336.015625 1557951239.5036
MEM 1331.757812 1557951239.6175
MEM 1331.757812 1557951239.7314
MEM 1331.757812 1557951239.8445
MEM 1331.757812 1557951239.9576
MEM 1330.234375 1557951240.0707
MEM 1316.691406 1557951240.1840
MEM 1362.281250 1557951240.2975
MEM 1362.281250 1557951240.4121
MEM 1362.281250 1557951240.5278
MEM 1362.281250 1557951240.6437
MEM 1362.281250 1557951240.7588
MEM 1362.281250 1557951240.8734
MEM 1362.281250 1557951240.9873
MEM 1362.281250 1557951241.1016
MEM 1362.281250 1557951241.2157
MEM 1362.281250 1557951241.3296
MEM 1362.281250 1557951241.4428
MEM 1362.281250 1557951241.5559
MEM 1362.281250 1557951241.6691
MEM 1362.281250 1557951241.7824
MEM 1362.281250 1557951241.8957
MEM 1358.050781 1557951242.0101
MEM 1350.050781 1557951242.1256
MEM 1347.019531 1557951242.2415
MEM 1347.019531 1557951242.3564
MEM 1347.015625 1557951242.4708
MEM 1344.015625 1557951242.5842
MEM 1336.015625 1557951242.6982
MEM 1331.757812 1557951242.8123
MEM 1331.757812 1557951242.9256
MEM 1331.757812 1557951243.0385
MEM 1331.757812 1557951243.1516
MEM 1322.234375 1557951243.2648
MEM 1362.281250 1557951243.3776
MEM 1362.281250 1557951243.4915
MEM 1362.281250 1557951243.6070
MEM 1362.281250 1557951243.7228
MEM 1362.281250 1557951243.8385
MEM 1362.281250 1557951243.9532
MEM 1362.281250 1557951244.0670
MEM 1362.281250 1557951244.1813
MEM 1362.281250 1557951244.2955
MEM 1362.281250 1557951244.4097
MEM 1362.281250 1557951244.5228
MEM 1362.281250 1557951244.6359
MEM 1362.281250 1557951244.7491
MEM 1362.281250 1557951244.8623
MEM 1362.281250 1557951244.9756
MEM 1360.050781 1557951245.0898
MEM 1352.050781 1557951245.2050
MEM 1347.019531 1557951245.3209
MEM 1347.019531 1557951245.4357
MEM 1347.019531 1557951245.5495
MEM 1344.015625 1557951245.6630
MEM 1336.015625 1557951245.7770
MEM 1331.757812 1557951245.8909
MEM 1331.757812 1557951246.0047
MEM 1331.757812 1557951246.1178
MEM 1331.757812 1557951246.2309
MEM 1330.234375 1557951246.3440
MEM 1362.281250 1557951246.4572
MEM 1362.281250 1557951246.5713
MEM 1362.281250 1557951246.6860
MEM 1362.281250 1557951246.8023
MEM 1362.281250 1557951246.9180
MEM 1362.281250 1557951247.0326
MEM 1362.281250 1557951247.1469
MEM 1362.281250 1557951247.2610
MEM 1362.281250 1557951247.3750
MEM 1362.281250 1557951247.4891
MEM 1362.281250 1557951247.6021
MEM 1362.281250 1557951247.7152
MEM 1362.105469 1557951247.8284
MEM 1362.273438 1557951247.9415
MEM 1362.281250 1557951248.0547
MEM 1362.281250 1557951248.1687
MEM 1354.050781 1557951248.2833
MEM 1347.019531 1557951248.3989
MEM 1347.019531 1557951248.5145
MEM 1347.019531 1557951248.6295
MEM 1347.019531 1557951248.7431
MEM 1340.015625 1557951248.8571
MEM 1331.757812 1557951248.9710
MEM 1331.757812 1557951249.0849
MEM 1331.757812 1557951249.1978
MEM 1331.757812 1557951249.3109
MEM 1331.757812 1557951249.4239
MEM 1320.234375 1557951249.5371
MEM 1362.281250 1557951249.6500
MEM 1362.281250 1557951249.7640
MEM 1362.281250 1557951249.8798
MEM 1362.281250 1557951249.9955
MEM 1362.281250 1557951250.1107
MEM 1362.281250 1557951250.2252
MEM 1362.339844 1557951250.3389
MEM 1362.281250 1557951250.4530
MEM 1362.281250 1557951250.5671
MEM 1362.281250 1557951250.6809
MEM 1362.281250 1557951250.7941
MEM 1362.281250 1557951250.9073
MEM 1362.281250 1557951251.0205
MEM 1362.281250 1557951251.1338
MEM 1362.281250 1557951251.2477
MEM 1356.050781 1557951251.3622
MEM 1350.050781 1557951251.4778
MEM 1347.019531 1557951251.5936
MEM 1347.019531 1557951251.7083
MEM 1347.019531 1557951251.8222
MEM 1344.015625 1557951251.9357
MEM 1334.015625 1557951252.0496
MEM 1331.757812 1557951252.1635
MEM 1331.757812 1557951252.2769
MEM 1331.757812 1557951252.3899
MEM 1331.757812 1557951252.5029
MEM 1326.234375 1557951252.6161
MEM 1362.281250 1557951252.7293
MEM 1362.281250 1557951252.8433
MEM 1362.281250 1557951252.9583
MEM 1362.281250 1557951253.0741
MEM 1362.281250 1557951253.1898
MEM 1362.281250 1557951253.3045
MEM 1362.281250 1557951253.4187
MEM 1362.281250 1557951253.5327
MEM 1362.281250 1557951253.6469
MEM 1362.281250 1557951253.7609
MEM 1362.281250 1557951253.8743
MEM 1362.281250 1557951253.9874
MEM 1362.281250 1557951254.1006
MEM 1362.281250 1557951254.2138
MEM 1362.281250 1557951254.3271
MEM 1362.281250 1557951254.4419
MEM 1356.050781 1557951254.5563
MEM 1348.050781 1557951254.6720
MEM 1347.019531 1557951254.7878
MEM 1347.015625 1557951254.9027
MEM 1347.019531 1557951255.0169
MEM 1344.015625 1557951255.1304
MEM 1336.015625 1557951255.2443
MEM 1331.757812 1557951255.3582
MEM 1331.757812 1557951255.4714
MEM 1331.757812 1557951255.5844
MEM 1331.757812 1557951255.6975
MEM 1330.984375 1557951255.8105
MEM 1362.281250 1557951255.9236
MEM 1362.281250 1557951256.0372
MEM 1362.281250 1557951256.1518
MEM 1362.281250 1557951256.2677
MEM 1362.281250 1557951256.3836
MEM 1362.281250 1557951256.4988
MEM 1362.281250 1557951256.6135
MEM 1362.281250 1557951256.7273
MEM 1362.281250 1557951256.8414
MEM 1362.281250 1557951256.9556
MEM 1362.281250 1557951257.0694
MEM 1362.281250 1557951257.1826
MEM 1362.281250 1557951257.2956
MEM 1362.281250 1557951257.4088
MEM 1362.281250 1557951257.5220
MEM 1362.281250 1557951257.6353
MEM 1360.050781 1557951257.7495
MEM 1350.050781 1557951257.8648
MEM 1347.019531 1557951257.9805
MEM 1347.019531 1557951258.0952
MEM 1347.019531 1557951258.2097
MEM 1344.015625 1557951258.3231
MEM 1336.015625 1557951258.4370
MEM 1331.757812 1557951258.5509
MEM 1331.757812 1557951258.6640
MEM 1331.757812 1557951258.7770
MEM 1331.757812 1557951258.8902
MEM 1322.234375 1557951259.0034
MEM 1362.281250 1557951259.1166
MEM 1362.281250 1557951259.2307
MEM 1362.281250 1557951259.3469
MEM 1362.281250 1557951259.4625
MEM 1362.281250 1557951259.5783
MEM 1362.281250 1557951259.6932
MEM 1362.281250 1557951259.8073
MEM 1362.281250 1557951259.9216
MEM 1362.281250 1557951260.0355
MEM 1362.281250 1557951260.1494
MEM 1362.281250 1557951260.2626
MEM 1362.277344 1557951260.3757
MEM 1362.281250 1557951260.4889
MEM 1362.281250 1557951260.6022
MEM 1362.281250 1557951260.7155
MEM 1360.050781 1557951260.8296
MEM 1352.050781 1557951260.9446
MEM 1347.019531 1557951261.0604
MEM 1347.019531 1557951261.1756
MEM 1347.019531 1557951261.2902
MEM 1346.015625 1557951261.4035
MEM 1336.015625 1557951261.5174
MEM 1331.757812 1557951261.6314
MEM 1331.757812 1557951261.7451
MEM 1331.757812 1557951261.8581
MEM 1331.757812 1557951261.9712
MEM 1328.234375 1557951262.0843
MEM 1362.281250 1557951262.1973
MEM 1362.281250 1557951262.3110
MEM 1362.281250 1557951262.4256
MEM 1362.281250 1557951262.5415
MEM 1362.281250 1557951262.6570
MEM 1362.281250 1557951262.7717
MEM 1362.281250 1557951262.8857
MEM 1362.281250 1557951262.9999
MEM 1362.281250 1557951263.1141
MEM 1362.281250 1557951263.2277
MEM 1362.281250 1557951263.3408
MEM 1362.281250 1557951263.4539
MEM 1362.281250 1557951263.5671
MEM 1362.281250 1557951263.6804
MEM 1362.281250 1557951263.7945
MEM 1354.050781 1557951263.9090
MEM 1347.019531 1557951264.0249
MEM 1347.019531 1557951264.1404
MEM 1347.019531 1557951264.2548
MEM 1344.015625 1557951264.3677
MEM 1334.015625 1557951264.4817
MEM 1331.757812 1557951264.5956
MEM 1331.757812 1557951264.7087
MEM 1331.757812 1557951264.8218
MEM 1331.757812 1557951264.9348
MEM 1322.234375 1557951265.0481
MEM 1362.281250 1557951265.1613
MEM 1362.281250 1557951265.2754
MEM 1362.281250 1557951265.3908
MEM 1362.281250 1557951265.5065
MEM 1362.281250 1557951265.6220
MEM 1362.281250 1557951265.7368
MEM 1362.277344 1557951265.8506
MEM 1362.281250 1557951265.9648
MEM 1362.281250 1557951266.0815
MEM 1362.281250 1557951266.1957
MEM 1362.281250 1557951266.3085
MEM 1362.281250 1557951266.4213
MEM 1362.281250 1557951266.5344
MEM 1362.281250 1557951266.6476
MEM 1362.281250 1557951266.7608
MEM 1362.281250 1557951266.8749
MEM 1354.050781 1557951266.9893
MEM 1347.019531 1557951267.1053
MEM 1347.019531 1557951267.2209
MEM 1347.015625 1557951267.3358
MEM 1346.503906 1557951267.4490
MEM 1340.015625 1557951267.5630
MEM 1331.757812 1557951267.6769
MEM 1331.757812 1557951267.7908
MEM 1331.757812 1557951267.9038
MEM 1331.757812 1557951268.0169
MEM 1331.757812 1557951268.1300
MEM 1320.234375 1557951268.2432
MEM 1362.281250 1557951268.3564
MEM 1362.281250 1557951268.4705
MEM 1362.281250 1557951268.5862
MEM 1362.281250 1557951268.7019
MEM 1362.281250 1557951268.8174
MEM 1362.281250 1557951268.9319
MEM 1362.281250 1557951269.0457
MEM 1362.281250 1557951269.1598
MEM 1362.281250 1557951269.2740
MEM 1362.281250 1557951269.3878
MEM 1362.281250 1557951269.5009
MEM 1362.281250 1557951269.6140
MEM 1362.281250 1557951269.7272
MEM 1362.281250 1557951269.8404
MEM 1362.281250 1557951269.9538
MEM 1356.050781 1557951270.0682
MEM 1347.019531 1557951270.1839
MEM 1347.019531 1557951270.2995
MEM 1347.019531 1557951270.4143
MEM 1347.019531 1557951270.5273
MEM 1340.015625 1557951270.6409
MEM 1331.757812 1557951270.7549
MEM 1331.757812 1557951270.8688
MEM 1331.757812 1557951270.9820
MEM 1331.757812 1557951271.0950
MEM 1331.757812 1557951271.2081
MEM 1317.460938 1557951271.3214
MEM 1362.281250 1557951271.4346
MEM 1362.281250 1557951271.5489
MEM 1362.281250 1557951271.6648
MEM 1362.281250 1557951271.7808
MEM 1362.339844 1557951271.8957
MEM 1362.281250 1557951272.0101
MEM 1362.281250 1557951272.1241
MEM 1362.281250 1557951272.2382
MEM 1362.281250 1557951272.3523
MEM 1362.281250 1557951272.4658
MEM 1362.281250 1557951272.5786
MEM 1362.281250 1557951272.6915
MEM 1362.277344 1557951272.8047
MEM 1362.281250 1557951272.9179
MEM 1362.050781 1557951273.0321
MEM 1352.050781 1557951273.1471
MEM 1347.019531 1557951273.2629
MEM 1347.019531 1557951273.3778
MEM 1347.019531 1557951273.4924
MEM 1346.015625 1557951273.6057
MEM 1336.015625 1557951273.7197
MEM 1331.757812 1557951273.8336
MEM 1331.757812 1557951273.9471
MEM 1331.757812 1557951274.0601
MEM 1331.757812 1557951274.1732
MEM 1330.234375 1557951274.2863
MEM 1362.281250 1557951274.3995
MEM 1362.281250 1557951274.5136
MEM 1362.281250 1557951274.6287
MEM 1362.281250 1557951274.7444
MEM 1362.281250 1557951274.8599
MEM 1362.281250 1557951274.9747
MEM 1362.281250 1557951275.0886
MEM 1362.281250 1557951275.2029
MEM 1362.281250 1557951275.3172
MEM 1362.281250 1557951275.4312
MEM 1362.281250 1557951275.5444
MEM 1362.281250 1557951275.6575
MEM 1362.281250 1557951275.7706
MEM 1362.281250 1557951275.8838
MEM 1362.281250 1557951275.9971
MEM 1360.050781 1557951276.1113
MEM 1350.050781 1557951276.2266
MEM 1347.019531 1557951276.3424
MEM 1347.019531 1557951276.4573
MEM 1347.019531 1557951276.5715
MEM 1346.015625 1557951276.6847
MEM 1336.015625 1557951276.7984
MEM 1331.757812 1557951276.9121
MEM 1331.757812 1557951277.0255
MEM 1331.757812 1557951277.1386
MEM 1331.757812 1557951277.2516
MEM 1324.234375 1557951277.3648
MEM 1362.281250 1557951277.4780
MEM 1362.281250 1557951277.5921
MEM 1362.281250 1557951277.7072
MEM 1362.281250 1557951277.8230
MEM 1362.281250 1557951277.9387
MEM 1362.281250 1557951278.0537
MEM 1362.281250 1557951278.1680
MEM 1362.277344 1557951278.2823
MEM 1362.281250 1557951278.3964
MEM 1362.281250 1557951278.5106
MEM 1362.281250 1557951278.6238
MEM 1362.281250 1557951278.7369
MEM 1362.281250 1557951278.8497
MEM 1362.281250 1557951278.9627
MEM 1362.281250 1557951279.0760
MEM 1362.281250 1557951279.1901
MEM 1354.050781 1557951279.3047
MEM 1347.019531 1557951279.4205
MEM 1347.019531 1557951279.5362
MEM 1347.019531 1557951279.6511
MEM 1347.019531 1557951279.7645
MEM 1340.015625 1557951279.8784
MEM 1331.757812 1557951279.9923
MEM 1331.757812 1557951280.1063
MEM 1331.757812 1557951280.2194
MEM 1331.757812 1557951280.3325
MEM 1331.757812 1557951280.4456
MEM 1320.234375 1557951280.5589
MEM 1362.281250 1557951280.6720
MEM 1362.281250 1557951280.7861
MEM 1362.281250 1557951280.9012
MEM 1362.281250 1557951281.0169
MEM 1362.281250 1557951281.1325
MEM 1362.281250 1557951281.2473
MEM 1362.281250 1557951281.3610
MEM 1362.281250 1557951281.4752
MEM 1362.281250 1557951281.5893
MEM 1362.281250 1557951281.7030
MEM 1362.281250 1557951281.8161
MEM 1362.281250 1557951281.9293
MEM 1362.281250 1557951282.0424
MEM 1362.281250 1557951282.1556
MEM 1362.281250 1557951282.2691
MEM 1356.050781 1557951282.3834
MEM 1347.019531 1557951282.4992
MEM 1347.019531 1557951282.6149
MEM 1347.019531 1557951282.7298
MEM 1347.019531 1557951282.8431
MEM 1340.015625 1557951282.9571
MEM 1331.757812 1557951283.0708
MEM 1331.757812 1557951283.1846
MEM 1331.757812 1557951283.2976
MEM 1331.757812 1557951283.4106
MEM 1331.757812 1557951283.5242
MEM 1320.234375 1557951283.6374
MEM 1362.281250 1557951283.7505
MEM 1362.281250 1557951283.8647
MEM 1362.238281 1557951283.9806
MEM 1362.281250 1557951284.0964
MEM 1362.281250 1557951284.2116
MEM 1362.281250 1557951284.3263
MEM 1362.281250 1557951284.4400
MEM 1362.281250 1557951284.5543
MEM 1362.281250 1557951284.6683
MEM 1362.281250 1557951284.7824
MEM 1362.281250 1557951284.8956
MEM 1362.281250 1557951285.0089
MEM 1362.281250 1557951285.1218
MEM 1362.277344 1557951285.2348
MEM 1362.281250 1557951285.3490
MEM 1354.050781 1557951285.4638
MEM 1347.019531 1557951285.5797
MEM 1347.019531 1557951285.6953
MEM 1347.019531 1557951285.8102
MEM 1347.019531 1557951285.9234
MEM 1342.015625 1557951286.0373
MEM 1334.015625 1557951286.1512
MEM 1331.757812 1557951286.2651
MEM 1331.757812 1557951286.3782
MEM 1331.757812 1557951286.4912
MEM 1331.757812 1557951286.6043
MEM 1322.234375 1557951286.7176
MEM 1362.281250 1557951286.8308
MEM 1362.281250 1557951286.9449
MEM 1362.281250 1557951287.0603
MEM 1362.281250 1557951287.1759
MEM 1362.281250 1557951287.2914
MEM 1362.281250 1557951287.4061
MEM 1362.281250 1557951287.5202
MEM 1362.281250 1557951287.6344
MEM 1362.281250 1557951287.7485
MEM 1362.281250 1557951287.8625
MEM 1362.281250 1557951287.9757
MEM 1362.281250 1557951288.0888
MEM 1362.281250 1557951288.2020
MEM 1362.281250 1557951288.3151
MEM 1362.281250 1557951288.4284
MEM 1360.050781 1557951288.5425
MEM 1352.050781 1557951288.6576
MEM 1347.019531 1557951288.7734
MEM 1347.019531 1557951288.8885
MEM 1347.019531 1557951289.0032
MEM 1346.246094 1557951289.1162
MEM 1338.015625 1557951289.2303
MEM 1331.757812 1557951289.3439
MEM 1331.757812 1557951289.4579
MEM 1331.757812 1557951289.5710
MEM 1331.757812 1557951289.6841
MEM 1330.984375 1557951289.7971
MEM 1317.203125 1557951289.9103
MEM 1362.281250 1557951290.0237
MEM 1362.281250 1557951290.1381
MEM 1362.281250 1557951290.2539
MEM 1362.281250 1557951290.3697
MEM 1362.281250 1557951290.4845
MEM 1362.281250 1557951290.5989
MEM 1362.277344 1557951290.7133
MEM 1362.281250 1557951290.8277
MEM 1362.281250 1557951290.9419
MEM 1362.281250 1557951291.0552
MEM 1362.281250 1557951291.1684
MEM 1362.281250 1557951291.2817
MEM 1362.281250 1557951291.3946
MEM 1362.281250 1557951291.5077
MEM 1358.050781 1557951291.6222
MEM 1350.050781 1557951291.7380
MEM 1347.019531 1557951291.8540
MEM 1347.015625 1557951291.9689
MEM 1347.019531 1557951292.0835
MEM 1346.015625 1557951292.1969
MEM 1338.015625 1557951292.3110
MEM 1331.757812 1557951292.4251
MEM 1331.757812 1557951292.5392
MEM 1331.757812 1557951292.6524
MEM 1331.757812 1557951292.7666
MEM 1331.757812 1557951292.8798
MEM 1324.234375 1557951292.9930
MEM 1362.281250 1557951293.1064
MEM 1362.281250 1557951293.2206
MEM 1362.281250 1557951293.3358
MEM 1362.281250 1557951293.4515
MEM 1362.281250 1557951293.5671
MEM 1362.281250 1557951293.6820
MEM 1362.281250 1557951293.7961
MEM 1362.281250 1557951293.9103
MEM 1362.281250 1557951294.0246
MEM 1362.281250 1557951294.1388
MEM 1362.281250 1557951294.2520
MEM 1362.281250 1557951294.3652
MEM 1362.281250 1557951294.4785
MEM 1362.281250 1557951294.5919
MEM 1362.281250 1557951294.7052
MEM 1362.050781 1557951294.8195
MEM 1352.050781 1557951294.9349
